Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2020-11-20,13.55,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.043997017151388,7.61,0.04,2020.0,Nov,20.0,2989.0,23.7
2020-11-23,13.68,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.959409594095928,7.61,0.04,2020.0,Nov,23.0,1873.0,22.66
2020-11-24,13.72,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.2923976608187218,7.61,0.04,2020.0,Nov,24.0,675.0,21.64
2020-11-25,13.58,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-1.020408163265307,7.61,0.04,2020.0,Nov,25.0,-4839.0,21.25
2020-11-26,13.68,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.7363770250368162,7.61,0.04,2020.0,Nov,26.0,-703.0,21.25
2020-11-27,13.97,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,2.119883040935688,7.61,0.04,2020.0,Nov,27.0,5173.0,20.84
2020-12-01,14.09,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.8589835361488829,4.59,0.04,2020.0,Dec,1.0,2629.0,20.77
2020-12-02,14.08,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.07097232079489313,4.59,0.04,2020.0,Dec,2.0,6990.0,21.17
2020-12-03,14.19,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.78125,4.59,0.04,2020.0,Dec,3.0,4467.0,21.28
2020-12-04,14.22,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.2114164904862603,4.59,0.04,2020.0,Dec,4.0,-3984.0,20.79
2020-12-07,14.4,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.265822784810133,4.59,0.04,2020.0,Dec,7.0,2892.0,21.3
