Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2022-01-06,38.081,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.2932474537218677,5.59,0.04,2022.0,Jan,6.0,4183.0,19.61
2022-01-07,38.286,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.5383261994170274,5.59,0.04,2022.0,Jan,7.0,2027.0,18.76
2022-01-10,38.74,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.185812046178758,5.59,0.04,2022.0,Jan,10.0,2079.0,19.4
2022-01-11,38.765,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.06453278265359241,5.59,0.04,2022.0,Jan,11.0,2987.0,18.41
2022-01-12,39.204,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.13246485231524,5.59,0.04,2022.0,Jan,12.0,1799.0,17.62
2022-01-13,39.418,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.5458626670747924,5.59,0.04,2022.0,Jan,13.0,7556.0,20.31
2022-01-14,39.46,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.1065503069663576,5.59,0.04,2022.0,Jan,14.0,-535.0,19.19
2022-01-17,39.616,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.3953370501774023,5.59,0.04,2022.0,Jan,17.0,4874.0,19.19
2022-01-18,39.007,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.537257673667214,5.59,0.04,2022.0,Jan,18.0,-248.0,22.79
2022-01-19,39.027,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.05127284846311309,5.59,0.04,2022.0,Jan,19.0,3311.0,23.85
2022-01-20,39.038,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.02818561508697304,5.59,0.04,2022.0,Jan,20.0,-4170.0,25.59
2022-01-21,38.347,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.770070188021911,5.59,0.04,2022.0,Jan,21.0,6867.0,28.85
2022-01-24,36.994,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-3.528307299136835,5.59,0.04,2022.0,Jan,24.0,3932.0,29.9
2022-01-25,37.307,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.8460831486186926,5.59,0.04,2022.0,Jan,25.0,3308.0,31.16
2022-01-27,37.293,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.03752646956336481,5.59,0.04,2022.0,Jan,27.0,-2162.0,30.49
2022-01-28,37.575,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.7561740809267192,5.59,0.04,2022.0,Jan,28.0,-3850.0,27.66
2022-01-31,38.037,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.229540918163652,5.59,0.04,2022.0,Jan,31.0,4204.0,24.83
2022-02-01,38.392,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.9333017851039793,6.07,0.04,2022.0,Feb,1.0,-3336.0,21.96
2022-02-02,38.627,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.61210668889351,6.07,0.04,2022.0,Feb,2.0,-3919.0,22.09
2022-02-03,38.327,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.7766588137831154,6.07,0.04,2022.0,Feb,3.0,7921.0,24.35
2022-02-04,38.253,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.1930753776710925,6.07,0.04,2022.0,Feb,4.0,-4488.0,23.22
2022-02-07,37.793,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.20252006378585,6.07,0.04,2022.0,Feb,7.0,237.0,22.86
2022-02-08,37.51,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.7488159182917453,6.07,0.04,2022.0,Feb,8.0,-4441.0,21.44
2022-02-09,38.063,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.474273527059466,6.07,0.04,2022.0,Feb,9.0,-1328.0,19.96
2022-02-10,38.303,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.6305335890497199,6.07,0.04,2022.0,Feb,10.0,7775.0,23.91
2022-02-11,37.609,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.811868522047866,6.07,0.04,2022.0,Feb,11.0,2404.0,27.36
2022-02-14,36.356,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-3.331649339253906,6.07,0.04,2022.0,Feb,14.0,7991.0,28.33
2022-02-15,37.218,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,2.370997909561012,6.07,0.04,2022.0,Feb,15.0,4662.0,25.7
2022-02-16,37.112,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.2848084260304251,6.07,0.04,2022.0,Feb,16.0,-4420.0,24.29
2022-02-17,37.072,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.1077818495365368,6.07,0.04,2022.0,Feb,17.0,2004.0,28.11
2022-02-18,36.761,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.8389080707811858,6.07,0.04,2022.0,Feb,18.0,5486.0,27.75
2022-02-21,36.383,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.028263648975813,6.07,0.04,2022.0,Feb,21.0,-751.0,27.75
2022-02-22,36.076,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.8438006761399608,6.07,0.04,2022.0,Feb,22.0,-3321.0,28.81
2022-02-23,36.23,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.426876593857406,6.07,0.04,2022.0,Feb,23.0,-1494.0,31.02
2022-02-24,34.514,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-4.736406293127226,6.07,0.04,2022.0,Feb,24.0,2253.0,30.32
2022-02-25,32.204,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-6.692936199802979,6.07,0.04,2022.0,Feb,25.0,-2256.0,27.59
2022-02-28,32.562,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.111663147435094,6.07,0.04,2022.0,Feb,28.0,4435.0,30.15
2022-03-02,32.382,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.5527915975677145,6.07,0.04,2022.0,Mar,2.0,6310.0,30.74
2022-03-03,32.31,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.2223457476375645,6.07,0.04,2022.0,Mar,3.0,-2859.0,30.48
2022-03-04,31.638,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-2.079851439182923,6.07,0.04,2022.0,Mar,4.0,6251.0,31.98
2022-03-07,30.951,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-2.171439408306475,6.07,0.04,2022.0,Mar,7.0,5457.0,36.45
2022-03-08,31.334,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.237439824238318,6.07,0.04,2022.0,Mar,8.0,1617.0,35.13
2022-03-09,31.993,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,2.103146741558692,6.07,0.04,2022.0,Mar,9.0,-2521.0,32.45
2022-03-10,32.337,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.075235207701697,6.07,0.04,2022.0,Mar,10.0,1484.0,30.23
2022-03-11,32.543,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.6370411602807824,6.07,0.04,2022.0,Mar,11.0,7838.0,30.75
2022-03-14,32.611,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.2089543066096988,6.07,0.04,2022.0,Mar,14.0,4949.0,31.77
2022-03-15,32.315,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.9076691913771362,6.07,0.04,2022.0,Mar,15.0,-548.0,29.83
2022-03-16,32.898,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.804115735726453,6.07,0.04,2022.0,Mar,16.0,5262.0,26.67
2022-03-17,33.244,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.051735667821752,6.07,0.04,2022.0,Mar,17.0,881.0,25.67
2022-03-21,33.133,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.3338948381662821,6.07,0.04,2022.0,Mar,21.0,2390.0,23.53
2022-03-22,33.175,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.12676183865028,6.07,0.04,2022.0,Mar,22.0,1905.0,22.94
2022-03-23,33.304,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.388847023360972,6.07,0.04,2022.0,Mar,23.0,6922.0,23.57
2022-03-24,33.426,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.3663223636800383,6.07,0.04,2022.0,Mar,24.0,-2511.0,21.67
2022-03-25,33.375,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.1525758391671239,6.07,0.04,2022.0,Mar,25.0,4823.0,20.81
2022-03-28,33.201,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.5213483146067399,6.07,0.04,2022.0,Mar,28.0,4540.0,19.63
2022-03-29,33.487,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.8614198367519199,6.07,0.04,2022.0,Mar,29.0,-389.0,18.9
2022-03-30,33.667,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.5375220234717926,6.07,0.04,2022.0,Mar,30.0,6279.0,19.33
2022-03-31,33.733,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.1960376629934313,6.07,0.04,2022.0,Mar,31.0,-2161.0,20.56
2022-04-01,34.017,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.8419055524264252,7.79,0.04,2022.0,Apr,1.0,3527.0,19.63
2022-04-04,34.34,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.9495252373813212,7.79,0.04,2022.0,Apr,4.0,4087.0,18.57
2022-04-05,34.619,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.8124635993010942,7.79,0.04,2022.0,Apr,5.0,1303.0,21.03
2022-04-06,34.568,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.1473179467922248,7.79,0.04,2022.0,Apr,6.0,6738.0,22.1
2022-04-07,34.456,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.3239990742883392,7.79,0.04,2022.0,Apr,7.0,-4149.0,21.55
2022-04-08,35.014,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.619456698397959,7.79,0.04,2022.0,Apr,8.0,-3313.0,21.16
2022-04-11,35.147,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.3798480607756671,7.79,0.04,2022.0,Apr,11.0,6938.0,24.37
2022-04-12,34.802,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.9815916009901282,7.79,0.04,2022.0,Apr,12.0,-2573.0,24.26
2022-04-13,34.872,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.201137865639911,7.79,0.04,2022.0,Apr,13.0,4760.0,21.82
2022-04-18,34.681,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.5477173663684387,7.79,0.04,2022.0,Apr,18.0,732.0,22.17
2022-04-19,34.381,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.8650269600069094,7.79,0.04,2022.0,Apr,19.0,387.0,21.37
2022-04-20,34.45,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.2006922428085423,7.79,0.04,2022.0,Apr,20.0,3002.0,20.32
2022-04-21,34.771,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.9317851959361301,7.79,0.04,2022.0,Apr,21.0,536.0,22.68
2022-04-22,34.464,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.8829196744413514,7.79,0.04,2022.0,Apr,22.0,-1087.0,28.21
2022-04-25,33.785,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.970171773444762,7.79,0.04,2022.0,Apr,25.0,-620.0,27.02
2022-04-26,34.337,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,1.633861180997509,7.79,0.04,2022.0,Apr,26.0,5636.0,33.52
2022-04-27,34.212,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.3640387919736754,7.79,0.04,2022.0,Apr,27.0,-893.0,31.6
2022-04-28,34.295,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.2426049339413039,7.79,0.04,2022.0,Apr,28.0,726.0,29.99
2022-04-29,34.266,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.08456043154979609,7.79,0.04,2022.0,Apr,29.0,-1627.0,33.4
2022-05-02,34.013,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.7383412128640687,7.79,0.04,2022.0,May,2.0,3945.0,32.34
2022-05-04,33.332,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-2.002175638726367,7.79,0.044,2022.0,May,4.0,5966.0,25.42
2022-05-05,33.22,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-0.3360134405376303,7.79,0.044,2022.0,May,5.0,6088.0,31.2
2022-05-06,32.548,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-2.022877784467181,7.79,0.044,2022.0,May,6.0,7377.0,30.19
2022-05-09,32.155,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.207447462209665,7.79,0.044,2022.0,May,9.0,4817.0,34.75
2022-05-10,31.604,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.71357487171514,7.79,0.044,2022.0,May,10.0,6261.0,32.99
2022-05-11,31.154,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.423870396152382,7.79,0.044,2022.0,May,11.0,-4583.0,32.56
2022-05-12,30.618,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,-1.720485330936639,7.79,0.044,2022.0,May,12.0,3306.0,31.77
2022-05-13,30.823,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_HDFC Mutual Fund_HDFC Mid Cap Fund_HDFC Mid Cap Fund - IDCW Plan_Net Asset Value,0.6695407929975916,7.79,0.044,2022.0,May,13.0,3808.0,28.87
