Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2024-03-26,30.3355,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.8058352440766914,4.85,0.065,2024.0,Mar,26.0,-4186.0,13.24
2024-03-27,30.2428,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.3055825682780955,4.85,0.065,2024.0,Mar,27.0,-4655.0,12.78
2024-03-28,30.6311,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.283941963045754,4.85,0.065,2024.0,Mar,28.0,5541.0,13.01
2024-03-31,30.6304,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.002285259099410464,4.85,0.065,2024.0,Mar,31.0,5457.0,13.01
2024-04-01,31.4224,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,2.585666527371488,4.83,0.065,2024.0,Apr,1.0,5380.0,13.65
2024-04-02,31.8187,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.26120219970467,4.83,0.065,2024.0,Apr,2.0,2783.0,14.61
2024-04-03,32.1793,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.133295829182202,4.83,0.065,2024.0,Apr,3.0,6197.0,14.33
2024-04-04,32.0744,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.3259859599183401,4.83,0.065,2024.0,Apr,4.0,6473.0,16.35
2024-04-05,32.3114,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.7389070411293774,4.83,0.065,2024.0,Apr,5.0,-4016.0,16.03
2024-04-08,32.4614,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.4642324380868645,4.83,0.065,2024.0,Apr,8.0,-4173.0,15.19
2024-04-09,32.5307,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.2134843229189221,4.83,0.065,2024.0,Apr,9.0,5922.0,14.98
2024-04-10,32.7936,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.8081596768590771,4.83,0.065,2024.0,Apr,10.0,-1469.0,15.8
2024-04-12,32.5442,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.7605142466822867,4.83,0.065,2024.0,Apr,12.0,-549.0,17.31
2024-04-15,32.1711,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-1.146440840456964,4.83,0.065,2024.0,Apr,15.0,959.0,19.23
2024-04-16,32.2785,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.333839999253982,4.83,0.065,2024.0,Apr,16.0,-4874.0,18.4
2024-04-18,31.9249,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-1.095466022274894,4.83,0.065,2024.0,Apr,18.0,6248.0,18.0
2024-04-19,32.0168,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.2878630786627534,4.83,0.065,2024.0,Apr,19.0,3795.0,18.71
2024-04-22,32.4031,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.206554059118958,4.83,0.065,2024.0,Apr,22.0,109.0,16.94
2024-04-23,32.5627,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.492545466328842,4.83,0.065,2024.0,Apr,23.0,-854.0,15.69
2024-04-24,33.0148,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.388398382198042,4.83,0.065,2024.0,Apr,24.0,2196.0,15.97
2024-04-25,33.5889,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.738917091728553,4.83,0.065,2024.0,Apr,25.0,6725.0,15.37
2024-04-26,33.8855,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.8830298104433254,4.83,0.065,2024.0,Apr,26.0,6559.0,15.03
2024-04-29,34.1323,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.7283351285948259,4.83,0.065,2024.0,Apr,29.0,-3208.0,14.67
2024-04-30,34.1375,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.01523483621086452,4.83,0.065,2024.0,Apr,30.0,6053.0,15.65
2024-05-02,34.5803,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.297107286708155,4.83,0.065,2024.0,May,2.0,-1524.0,14.68
2024-05-03,34.5914,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.0320992009901655,4.83,0.065,2024.0,May,3.0,-1583.0,13.49
2024-05-06,33.7705,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-2.37313320651954,4.83,0.065,2024.0,May,6.0,-1970.0,13.49
2024-05-07,32.9876,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-2.318295553811756,4.83,0.065,2024.0,May,7.0,-2128.0,13.23
2024-05-08,33.5903,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.827050164304156,4.83,0.065,2024.0,May,8.0,-1928.0,13.0
2024-05-09,32.6377,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-2.835937755840223,4.83,0.065,2024.0,May,9.0,-3146.0,12.69
2024-05-10,32.9876,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.072073093385861,4.83,0.065,2024.0,May,10.0,-979.0,12.55
2024-05-13,32.8073,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.54656901381126,4.83,0.065,2024.0,May,13.0,31.0,13.6
2024-05-14,33.5794,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,2.353439630813869,4.83,0.065,2024.0,May,14.0,-2292.0,13.42
2024-05-15,33.9764,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.182272464665823,4.83,0.065,2024.0,May,15.0,6694.0,12.45
2024-05-16,34.0646,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.2595919520608447,4.83,0.065,2024.0,May,16.0,2112.0,12.42
2024-05-17,34.4971,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.26964649518857,4.83,0.065,2024.0,May,17.0,4524.0,11.99
2024-05-21,35.7308,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,3.576242640685745,4.83,0.065,2024.0,May,21.0,-788.0,11.86
2024-05-22,35.565,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.4640254346390371,4.83,0.065,2024.0,May,22.0,2970.0,12.29
2024-05-23,35.7907,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.6346126810066188,4.83,0.065,2024.0,May,23.0,3766.0,12.77
2024-05-24,35.8133,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.06314489518226551,4.83,0.065,2024.0,May,24.0,-4464.0,11.93
2024-05-27,35.8375,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.06757266155310582,4.83,0.065,2024.0,May,27.0,2973.0,12.36
2024-05-28,35.3321,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-1.41025462155564,4.83,0.065,2024.0,May,28.0,3577.0,12.92
2024-05-29,35.359,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.07613473300485119,4.83,0.065,2024.0,May,29.0,3070.0,14.28
2024-05-30,34.8308,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-1.493820526598599,4.83,0.065,2024.0,May,30.0,6473.0,14.47
2024-05-31,35.0911,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.74732707833296,4.83,0.065,2024.0,May,31.0,3666.0,12.92
2024-06-03,37.2651,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,6.195303082547987,4.83,0.065,2024.0,Jun,3.0,-1400.0,13.11
2024-06-04,32.1876,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-13.62534918730929,4.83,0.065,2024.0,Jun,4.0,1783.0,13.16
2024-06-05,32.8379,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,2.020343237768563,4.83,0.065,2024.0,Jun,5.0,4146.0,12.63
2024-06-06,33.9971,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,3.530067391641989,4.83,0.065,2024.0,Jun,6.0,-29.0,12.58
2024-06-07,34.594,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.755737989416728,4.83,0.065,2024.0,Jun,7.0,-3795.0,12.22
2024-06-10,34.619,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.07226686708676766,4.83,0.065,2024.0,Jun,10.0,-3010.0,12.74
2024-06-11,34.9679,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.00782807129034,4.83,0.065,2024.0,Jun,11.0,299.0,12.85
2024-06-12,35.3555,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.108445174002437,4.83,0.065,2024.0,Jun,12.0,7997.0,12.04
2024-06-13,35.6196,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.7469842033064111,4.83,0.065,2024.0,Jun,13.0,-1428.0,11.94
2024-06-14,35.9942,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,1.051668182685939,4.83,0.065,2024.0,Jun,14.0,975.0,12.66
2024-06-18,36.2095,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.5981519244767197,4.83,0.065,2024.0,Jun,18.0,-243.0,12.3
2024-06-19,35.7136,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-1.369530095693117,4.83,0.065,2024.0,Jun,19.0,-2287.0,12.48
2024-06-20,35.7641,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,0.1414027149321262,4.83,0.065,2024.0,Jun,20.0,5395.0,13.28
2024-06-21,35.6635,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.2812876599718739,4.83,0.065,2024.0,Jun,21.0,588.0,13.2
2024-06-24,35.5798,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.2346937344904432,4.83,0.065,2024.0,Jun,24.0,-56.0,13.33
2024-06-25,35.4663,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_SBI Mutual Fund_SBI PSU FUND_SBI PSU Fund - DIRECT PLAN - GROWTH_Net Asset Value,-0.3190012310355983,4.83,0.065,2024.0,Jun,25.0,-1568.0,12.84
