Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2022-05-20,61.8914,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,2.070387228709003,7.79,0.044,2022.0,May,20.0,6338.0,29.43
2022-05-23,61.9649,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.1187564023434673,7.79,0.044,2022.0,May,23.0,2587.0,28.48
2022-05-24,61.3618,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.9732929448768579,7.79,0.044,2022.0,May,24.0,-4272.0,29.45
2022-05-25,61.3337,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.04579396301933603,7.79,0.044,2022.0,May,25.0,6540.0,28.37
2022-05-26,61.2871,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.07597780665441478,7.79,0.044,2022.0,May,26.0,2164.0,27.5
2022-05-27,62.3056,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.661850536246612,7.79,0.044,2022.0,May,27.0,6000.0,25.72
2022-05-30,61.8404,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.7466423563852964,7.79,0.044,2022.0,May,30.0,988.0,26.54
2022-05-31,61.1909,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.050284280179303,7.79,0.044,2022.0,May,31.0,-2496.0,26.19
2022-06-01,60.489,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.147065985301743,7.01,0.044,2022.0,Jun,1.0,-2033.0,25.69
2022-06-02,61.8347,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,2.224702011936053,7.01,0.044,2022.0,Jun,2.0,-2214.0,24.72
2022-06-03,62.4793,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.042456743543685,7.01,0.044,2022.0,Jun,3.0,-3878.0,24.79
2022-06-06,62.3261,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.2452012106409773,7.01,0.044,2022.0,Jun,6.0,73.0,25.07
2022-06-07,61.6635,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.063118019577669,7.01,0.044,2022.0,Jun,7.0,104.0,24.02
2022-06-08,61.6023,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.09924833977961178,7.01,0.049,2022.0,Jun,8.0,-2857.0,23.96
2022-06-09,61.634,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.05145911759787403,7.01,0.049,2022.0,Jun,9.0,4879.0,26.09
2022-06-10,60.6675,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.56812798130902,7.01,0.049,2022.0,Jun,10.0,1806.0,27.75
2022-06-13,60.7682,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.1659867309514951,7.01,0.049,2022.0,Jun,13.0,7043.0,34.02
